objective_parameter,pw_combi,scenario_of_interest,robustness_metric,year,Value,normalized_values,flood_agr,drought_agr,flood_urb,drought_shp
Municipality_Measure_Costs,00_00_01_00,D,average,100,235.6,0.33,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&G,average,20,21.58,0.07,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&G,average,60,124.05,0.23,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&G,average,100,235.63,0.33,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&G&Wp,average,20,21.58,0.07,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&G&Wp,average,60,133.57,0.24,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&G&Wp,average,100,235.82,0.33,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&Wp,average,20,21.58,0.07,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&Wp,average,60,135.52,0.25,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,D&Wp,average,100,235.9,0.33,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,G,average,20,21.58,0.07,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,G,average,60,129.67,0.24,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,G,average,100,235.65,0.33,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,G&Wp,average,20,21.58,0.07,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,G&Wp,average,60,141.14,0.26,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,G&Wp,average,100,235.93,0.33,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,Wp,average,20,21.58,0.07,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,Wp,average,60,152.62,0.28,00,00,01,00
Municipality_Measure_Costs,00_00_01_00,Wp,average,100,236.2,0.33,00,00,01,00
Municipality_Measure_Costs,00_00_03_00,D,average,20,26.85,0.08,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D,average,60,115.67,0.21,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D,average,100,228.57,0.32,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&G,average,20,26.85,0.08,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&G,average,60,121.27,0.22,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&G,average,100,228.64,0.32,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&G&Wp,average,20,26.85,0.08,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&G&Wp,average,60,130.65,0.24,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&G&Wp,average,100,228.85,0.32,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&Wp,average,20,26.85,0.08,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&Wp,average,60,132.55,0.24,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,D&Wp,average,100,228.92,0.32,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,G,average,20,26.85,0.08,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,G,average,60,126.87,0.23,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,G,average,100,228.72,0.32,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,G&Wp,average,20,26.85,0.08,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,G&Wp,average,60,138.15,0.25,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,G&Wp,average,100,228.99,0.32,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,Wp,average,20,26.85,0.08,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,Wp,average,60,149.42,0.27,00,00,03,00
Municipality_Measure_Costs,00_00_03_00,Wp,average,100,229.27,0.32,00,00,03,00
Municipality_Measure_Costs,00_00_05_00,D,average,20,56.0,0.17,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D,average,60,140.4,0.26,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D,average,100,154.6,0.21,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&G,average,20,56.0,0.17,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&G,average,60,140.4,0.26,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&G,average,100,154.6,0.21,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&G&Wp,average,20,56.0,0.17,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&G&Wp,average,60,140.4,0.26,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&G&Wp,average,100,154.6,0.21,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&Wp,average,20,56.0,0.17,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&Wp,average,60,140.4,0.26,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,D&Wp,average,100,154.6,0.21,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,G,average,20,56.0,0.17,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,G,average,60,140.4,0.26,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,G,average,100,154.6,0.21,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,G&Wp,average,20,56.0,0.17,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,G&Wp,average,60,140.4,0.26,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,G&Wp,average,100,154.6,0.21,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,Wp,average,20,56.0,0.17,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,Wp,average,60,140.4,0.26,00,00,05,00
Municipality_Measure_Costs,00_00_05_00,Wp,average,100,154.6,0.21,00,00,05,00
Municipality_Measure_Costs,00_00_07_00,D,average,20,145.7,0.44,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D,average,60,358.6,0.65,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D,average,100,381.0,0.53,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&G,average,20,145.7,0.44,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&G,average,60,358.6,0.65,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&G,average,100,381.0,0.53,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&G&Wp,average,20,145.7,0.44,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&G&Wp,average,60,358.6,0.65,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&G&Wp,average,100,381.0,0.53,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&Wp,average,20,145.7,0.44,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&Wp,average,60,358.6,0.65,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,D&Wp,average,100,381.0,0.53,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,G,average,20,145.7,0.44,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,G,average,60,358.6,0.65,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,G,average,100,381.0,0.53,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,G&Wp,average,20,145.7,0.44,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,G&Wp,average,60,358.6,0.65,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,G&Wp,average,100,381.0,0.53,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,Wp,average,20,145.7,0.44,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,Wp,average,60,358.6,0.65,00,00,07,00
Municipality_Measure_Costs,00_00_07_00,Wp,average,100,381.0,0.53,00,00,07,00
Municipality_Measure_Costs,00_00_09_00,D,average,20,71.0,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D,average,60,153.2,0.28,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D,average,100,153.2,0.21,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&G,average,20,71.0,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&G,average,60,153.2,0.28,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&G,average,100,153.2,0.21,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&G&Wp,average,20,71.0,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&G&Wp,average,60,153.2,0.28,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&G&Wp,average,100,156.93,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&Wp,average,20,71.0,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&Wp,average,60,153.2,0.28,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,D&Wp,average,100,158.8,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,G,average,20,71.0,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,G,average,60,153.2,0.28,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,G,average,100,153.2,0.21,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,G&Wp,average,20,71.0,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,G&Wp,average,60,153.2,0.28,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,G&Wp,average,100,158.8,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,Wp,average,20,71.0,0.22,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,Wp,average,60,153.2,0.28,00,00,09,00
Municipality_Measure_Costs,00_00_09_00,Wp,average,100,164.4,0.23,00,00,09,00
Municipality_Measure_Costs,00_00_11_00,D,average,20,22.34,0.07,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D,average,60,191.16,0.35,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D,average,100,452.05,0.63,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&G,average,20,22.34,0.07,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&G,average,60,193.64,0.35,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&G,average,100,452.29,0.63,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&G&Wp,average,20,22.34,0.07,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&G&Wp,average,60,198.84,0.36,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&G&Wp,average,100,457.52,0.64,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&Wp,average,20,22.34,0.07,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&Wp,average,60,200.2,0.36,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,D&Wp,average,100,460.02,0.64,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,G,average,20,22.34,0.07,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,G,average,60,196.13,0.36,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,G,average,100,452.54,0.63,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,G&Wp,average,20,22.34,0.07,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,G&Wp,average,60,202.68,0.37,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,G&Wp,average,100,460.26,0.64,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,Wp,average,20,22.34,0.07,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,Wp,average,60,209.24,0.38,00,00,11,00
Municipality_Measure_Costs,00_00_11_00,Wp,average,100,467.98,0.65,00,00,11,00
Municipality_Measure_Costs,00_00_13_00,D,average,20,28.16,0.09,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D,average,60,223.79,0.41,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D,average,100,587.02,0.82,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&G,average,20,28.16,0.09,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&G,average,60,242.84,0.44,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&G,average,100,604.33,0.84,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&G&Wp,average,20,28.16,0.09,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&G&Wp,average,60,267.46,0.49,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&G&Wp,average,100,618.79,0.86,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&Wp,average,20,28.16,0.09,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&Wp,average,60,270.25,0.49,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,D&Wp,average,100,617.38,0.86,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,G,average,20,28.16,0.09,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,G,average,60,261.89,0.48,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,G,average,100,621.63,0.86,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,G&Wp,average,20,28.16,0.09,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,G&Wp,average,60,289.3,0.53,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,G&Wp,average,100,634.68,0.88,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,Wp,average,20,28.16,0.09,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,Wp,average,60,316.7,0.58,00,00,13,00
Municipality_Measure_Costs,00_00_13_00,Wp,average,100,647.73,0.9,00,00,13,00
Municipality_Structural_Damage,00_00_00_00,D,average,20,670.52,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D,average,60,2363.56,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D,average,100,3922.26,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&G,average,20,733.12,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&G,average,60,2708.88,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&G,average,100,4856.35,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&G&Wp,average,20,781.14,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&G&Wp,average,60,3278.24,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&G&Wp,average,100,6672.49,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&Wp,average,20,773.84,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&Wp,average,60,3390.25,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,D&Wp,average,100,7113.51,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,G,average,20,795.72,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,G,average,60,3054.21,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,G,average,100,5790.45,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,G&Wp,average,20,836.45,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,G&Wp,average,60,3735.58,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,G&Wp,average,100,8047.61,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,Wp,average,20,877.17,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,Wp,average,60,4416.94,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_00_00,Wp,average,100,10304.77,1.0,00,00,00,00
Municipality_Structural_Damage,00_00_01_00,D,average,20,653.42,0.97,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D,average,60,1954.39,0.83,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D,average,100,2317.05,0.59,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&G,average,20,713.12,0.97,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&G,average,60,2199.87,0.81,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&G,average,100,2574.7,0.53,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&G&Wp,average,20,758.85,0.97,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&G&Wp,average,60,2596.02,0.79,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&G&Wp,average,100,2887.0,0.43,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&Wp,average,20,751.87,0.97,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&Wp,average,60,2671.35,0.79,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,D&Wp,average,100,2914.31,0.41,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,G,average,20,772.82,0.97,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,G,average,60,2445.36,0.8,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,G,average,100,2832.36,0.49,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,G&Wp,average,20,811.57,0.97,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,G&Wp,average,60,2916.84,0.78,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,G&Wp,average,100,3171.97,0.39,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,Wp,average,20,850.32,0.97,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,Wp,average,60,3388.32,0.77,00,00,01,00
Municipality_Structural_Damage,00_00_01_00,Wp,average,100,3511.58,0.34,00,00,01,00
Municipality_Structural_Damage,00_00_03_00,D,average,20,621.83,0.93,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D,average,60,1913.56,0.81,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D,average,100,2267.36,0.58,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&G,average,20,679.31,0.93,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&G,average,60,2149.8,0.79,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&G,average,100,2518.46,0.52,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&G&Wp,average,20,722.75,0.93,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&G&Wp,average,60,2536.54,0.77,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&G&Wp,average,100,2823.4,0.42,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&Wp,average,20,715.72,0.92,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&Wp,average,60,2611.79,0.77,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,D&Wp,average,100,2850.32,0.4,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,G,average,20,736.8,0.93,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,G,average,60,2386.04,0.78,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,G,average,100,2769.57,0.48,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,G&Wp,average,20,773.21,0.92,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,G&Wp,average,60,2848.03,0.76,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,G&Wp,average,100,3101.43,0.39,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,Wp,average,20,809.62,0.92,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,Wp,average,60,3310.02,0.75,00,00,03,00
Municipality_Structural_Damage,00_00_03_00,Wp,average,100,3433.29,0.33,00,00,03,00
Municipality_Structural_Damage,00_00_05_00,D,average,20,192.89,0.29,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D,average,60,695.03,0.29,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D,average,100,738.99,0.19,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&G,average,20,206.62,0.28,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&G,average,60,752.67,0.28,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&G,average,100,798.16,0.16,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&G&Wp,average,20,211.33,0.27,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&G&Wp,average,60,830.47,0.25,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&G&Wp,average,100,873.4,0.13,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&Wp,average,20,206.82,0.27,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&Wp,average,60,840.55,0.25,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,D&Wp,average,100,881.43,0.12,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,G,average,20,220.34,0.28,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,G,average,60,810.31,0.27,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,G,average,100,857.34,0.15,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,G&Wp,average,20,220.55,0.26,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,G&Wp,average,60,898.19,0.24,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,G&Wp,average,100,940.6,0.12,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,Wp,average,20,220.76,0.25,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,Wp,average,60,986.07,0.22,00,00,05,00
Municipality_Structural_Damage,00_00_05_00,Wp,average,100,1023.86,0.1,00,00,05,00
Municipality_Structural_Damage,00_00_07_00,D,average,20,217.41,0.32,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D,average,60,929.04,0.39,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D,average,100,1022.8,0.26,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&G,average,20,231.74,0.32,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&G,average,60,987.88,0.36,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&G,average,100,1058.68,0.22,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&G&Wp,average,20,235.99,0.3,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&G&Wp,average,60,1073.29,0.33,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&G&Wp,average,100,1137.91,0.17,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&Wp,average,20,230.94,0.3,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&Wp,average,60,1086.58,0.32,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,D&Wp,average,100,1159.59,0.16,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,G,average,20,246.07,0.31,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,G,average,60,1046.72,0.34,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,G,average,100,1094.55,0.19,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,G&Wp,average,20,245.27,0.29,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,G&Wp,average,60,1145.42,0.31,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,G&Wp,average,100,1195.46,0.15,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,Wp,average,20,244.48,0.28,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,Wp,average,60,1244.12,0.28,00,00,07,00
Municipality_Structural_Damage,00_00_07_00,Wp,average,100,1296.38,0.13,00,00,07,00
Municipality_Structural_Damage,00_00_09_00,D,average,20,192.89,0.29,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D,average,60,652.63,0.28,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D,average,100,652.63,0.17,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&G,average,20,206.62,0.28,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&G,average,60,709.57,0.26,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&G,average,100,709.57,0.15,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&G&Wp,average,20,211.33,0.27,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&G&Wp,average,60,779.37,0.24,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&G&Wp,average,100,792.46,0.12,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&Wp,average,20,206.82,0.27,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&Wp,average,60,785.79,0.23,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,D&Wp,average,100,805.43,0.11,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,G,average,20,220.34,0.28,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,G,average,60,766.51,0.25,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,G,average,100,766.51,0.13,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,G&Wp,average,20,220.55,0.26,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,G&Wp,average,60,842.74,0.23,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,G&Wp,average,100,862.37,0.11,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,Wp,average,20,220.76,0.25,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,Wp,average,60,918.96,0.21,00,00,09,00
Municipality_Structural_Damage,00_00_09_00,Wp,average,100,958.24,0.09,00,00,09,00
Municipality_Structural_Damage,00_00_11_00,D,average,20,669.49,1.0,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D,average,60,2127.48,0.9,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D,average,100,3017.74,0.77,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D&G,average,20,731.84,1.0,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D&G,average,60,2391.82,0.88,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D&G,average,100,3288.69,0.68,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D&G&Wp,average,20,779.57,1.0,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D&G&Wp,average,60,2849.39,0.87,00,00,11,00
Municipality_Structural_Damage,00_00_11_00,D&G&Wp,average,100,3841.08,0.58,00,00,11,00
